graph,algorithm,threads,chunk_size_p0,weight,graph_load_time, total_time_s,iterations,phase0_s,phase1_s,phase2_s,phase3_s
in-2004,omp_half,2,20,15805653,0.049650584, 0.349638344,7,0.058700361,0.229148702,0.048173036,0.000000000
in-2004,omp_half,2,20,15799284,0.046922517, 0.332342312,7,0.041930278,0.228124972,0.047777919,0.000000000
in-2004,omp_half,2,20,15795968,0.049825783, 0.342966496,8,0.034203461,0.245168710,0.049693380,0.000000000
in-2004,omp_intermediate,2,20,15788190,0.049848261, 0.298827140,7,0.013223844,0.233698611,0.022467614,0.015284446
in-2004,omp_intermediate,2,20,15791002,0.047686273, 0.321671423,8,0.014116174,0.252433165,0.024024626,0.016063139
in-2004,omp_intermediate,2,20,15799712,0.047617980, 0.316469031,7,0.013641230,0.232686151,0.041701604,0.014649619
in-2004,omp_intermediate,2,20,15792502,0.048071530, 0.299686759,7,0.012237609,0.234539730,0.022421365,0.015066344
in-2004,omp_intermediate,2,20,15771888,0.049067803, 0.299176037,7,0.014246245,0.232093721,0.022942446,0.016069936
in-2004,omp_intermediate,2,20,15782570,0.050950845, 0.301816457,7,0.012291969,0.235394203,0.023384474,0.016413662
in-2004,omp_intermediate,2,20,15788935,0.048417722, 0.310689490,7,0.013279341,0.236534383,0.030289477,0.015978009
in-2004,omp_intermediate,2,20,15788540,0.048539486, 0.316781400,7,0.013660806,0.233039278,0.040871905,0.015012027
in-2004,omp_intermediate,2,20,15786961,0.047969869, 0.301024766,7,0.013480660,0.234967512,0.022745690,0.015278671
in-2004,omp_half,4,12,15792741,0.048402316, 0.205515836,7,0.033424645,0.131764846,0.026470038,0.000000000
in-2004,omp_half,4,12,15785676,0.048978444, 0.212483291,7,0.040963193,0.131264084,0.026297596,0.000000000
in-2004,omp_half,4,12,15782238,0.050204454, 0.204240961,7,0.029566949,0.132355181,0.028229271,0.000000000
in-2004,omp_half,4,12,15789409,0.047281910, 0.203745074,7,0.032684884,0.129911285,0.027125208,0.000000000
in-2004,omp_half,4,12,15793603,0.047610298, 0.201100169,7,0.027926721,0.131089087,0.027942294,0.000000000
in-2004,omp_half,4,12,15800296,0.049696202, 0.219810976,8,0.038157815,0.139595812,0.028054265,0.000000000
in-2004,omp_half,4,12,15789637,0.048061103, 0.200994316,7,0.029055168,0.130725067,0.027515640,0.000000000
in-2004,omp_half,4,12,15797528,0.047667088, 0.203363015,7,0.031793404,0.130859342,0.026677684,0.000000000
in-2004,omp_half,4,12,15797725,0.049624068, 0.207324787,7,0.030925220,0.133513341,0.028073911,0.000000000
in-2004,omp_intermediate,4,12,15781724,0.048374732, 0.198275889,8,0.009933720,0.146463964,0.019470580,0.008757317
in-2004,omp_intermediate,4,12,15786323,0.048673905, 0.191503826,7,0.008784759,0.135740844,0.024828490,0.007931650
in-2004,omp_intermediate,4,12,15774953,0.048388273, 0.187678542,7,0.009161297,0.137780947,0.018985514,0.008000807
in-2004,omp_intermediate,4,12,15795172,0.048977910, 0.193783067,7,0.009218856,0.138437484,0.022633478,0.008399782
in-2004,omp_intermediate,4,12,15797482,0.048440378, 0.186366770,7,0.009406104,0.136609374,0.017394764,0.008519203
in-2004,omp_intermediate,4,12,15789572,0.047155871, 0.190204410,7,0.010113569,0.139222891,0.018128557,0.008443522
in-2004,omp_intermediate,4,12,15808349,0.048765569, 0.192540271,7,0.008909415,0.142461545,0.019462838,0.008333064
in-2004,omp_intermediate,4,12,15799439,0.049409657, 0.192054099,7,0.008819888,0.142461050,0.019166563,0.008049726
in-2004,omp_intermediate,4,12,15781394,0.048677781, 0.185141403,7,0.009473408,0.135898757,0.017097227,0.008118448
in-2004,omp_half,4,16,15787286,0.048802549, 0.193914625,7,0.025131041,0.132878390,0.021914422,0.000000000
in-2004,omp_half,4,16,15790311,0.048826096, 0.204338089,8,0.025474837,0.141545317,0.023324941,0.000000000
